,OA11CD,locationCount,lng,lat
1531,E00023473,10,-0.18917863901940027,51.51627915339696
1532,E00023470,1,-0.196523604961069,51.5165127339968
1533,E00023477,460,-0.19094139987166758,51.51597714937195
1534,E00023948,1,-0.13442586196434458,51.496483628766335
1535,E00023941,68,-0.13595592153616784,51.498487119350834
1536,E00023943,42,-0.13804351679759275,51.49870995266548
1537,E00023945,2322,-0.12584102632104655,51.50016871271322
1538,E00023942,56,-0.1404537608679632,51.497778262248765
1539,E00023988,1,-0.13694467266237428,51.49095329832929
1540,E00024130,251,-0.14036238801592668,51.51766323872291
1541,E00023608,2,-0.19541328000703986,51.52474613616388
1542,E00023689,10,-0.14840434253804366,51.4981544090045
1543,E00023601,3,-0.19944553753379604,51.52575744782402
1544,E00023456,2,-0.19198556952638168,51.51777362756411
1545,E00023488,2,-0.1588379951519427,51.51815341744129
1546,E00175253,7,-0.1298383017240427,51.494524116225314
1547,E00175250,1101,-0.18172592424963155,51.50559018890515
1548,E00175252,4,-0.12775929893942445,51.49368622676282
1549,E00023741,1,-0.19238706353430482,51.51142803958167
1550,E00023740,9,-0.18966240617766558,51.511576486490576
1551,E00023744,12,-0.1858444492268127,51.52481958945346
1552,E00023747,1,-0.1805871764330444,51.52453169751837
1553,E00023914,13,-0.17596747181037814,51.52575376118872
1554,E00024107,1,-0.19062018667649683,51.521191732138206
1555,E00023992,4,-0.13752212701007716,51.490470903106655
1556,E00024065,2,-0.14523915872889398,51.49015868622425
1557,E00024067,8,-0.14566258846438682,51.48914789979176
1558,E00023876,22,-0.21205059124176096,51.53002698587002
1559,E00023877,9,-0.21485852792968316,51.528138988681036
1560,E00024031,31,-0.13820378967084704,51.4965348387333
1561,E00024038,18,-0.1442971375844753,51.48910134251196
1562,E00024033,56,-0.13822623861866823,51.49566719116391
1563,E00175239,7,-0.1400830013378904,51.49341954487291
1564,E00175234,3,-0.20394439415713733,51.52500522410402
1565,E00175231,1,-0.14616021526546996,51.48626409846317
1566,E00024105,230,-0.1826771320923019,51.52036770601145
1567,E00023993,2,-0.1345000443966341,51.49059842291696
1568,E00023991,4,-0.13810372115933833,51.48993510378418
1569,E00023910,18,-0.17325993598015735,51.52793576717822
1570,E00023494,69,-0.16820776432709772,51.51940308719455
1571,E00023496,1,-0.160776140155617,51.51896778135657
1572,E00175219,12,-0.15561969357644115,51.51103873455039
1573,E00024028,3,-0.13150543437717838,51.490214171174834
1574,E00024029,9,-0.12871395247268133,51.4898678890303
1575,E00023838,40,-0.15240408714680792,51.51862940362747
1576,E00023839,384,-0.15377670266316482,51.51588905181865
1577,E00175192,150,-0.1345399598755359,51.514168272224516
1578,E00175191,381,-0.13866673256086784,51.5149145479832
1579,E00175193,165,-0.13507206858623197,51.51691809620813
1580,E00175190,492,-0.14292002767522102,51.51404995951934
1581,E00023468,6,-0.1954916307308937,51.516631259693
1582,E00023461,4,-0.1952379419944866,51.517960329173725
1583,E00023463,1,-0.18566250715737487,51.51680278956576
1584,E00023462,1,-0.18542538406376807,51.51737154432416
1585,E00023467,1,-0.19440878559684902,51.51655164377234
1586,E00024062,1,-0.14038453718756225,51.490295593412036
1587,E00023648,1,-0.16722266245928089,51.51708354852974
1588,E00023641,7,-0.1736182607059492,51.51248069905146
1589,E00023640,1,-0.16976287748067803,51.51290925450743
1590,E00023643,7,-0.17955205733768614,51.51663968586742
1591,E00023644,8,-0.16822833100743084,51.51776729891998
1592,E00023647,2,-0.17004562552366415,51.516777378470834
1593,E00023649,11,-0.17216702027558045,51.51675036052667
1594,E00023670,39,-0.15090356503723476,51.50019269046896
1595,E00023671,8,-0.1557184533187087,51.50016003089164
1596,E00023675,7,-0.17486553075402608,51.50081184063721
1597,E00023679,2,-0.17652610531703414,51.500611369281344
1598,E00175243,21,-0.1864939809239372,51.52241353065889
1599,E00023758,131,-0.18316150399675346,51.521858711978524
1600,E00023750,1,-0.18392645032299715,51.52486210914971
