,OA11CD,count,lng,lat,POPDEN,WD11NM_BF
0,E00000373,106,0.11244058238602013,51.545463410026365,52.6,Mayesbrook
1,E00000374,2,0.11625875081995217,51.54588064596664,98.6,Mayesbrook
2,E00000363,4,0.12332847206697065,51.539173505917866,115.2,Mayesbrook
3,E00000476,4,0.11062074918605488,51.5284731274997,176.0,Thames
4,E00000296,1,0.12692923026420044,51.536469090556785,79.1,Goresbrook
5,E00000217,1,0.11195094080238895,51.53614054407451,88.5,Eastbury
6,E00000495,2,0.1360520376922897,51.559931179525734,77.1,Valence
7,E00000111,40,0.12572080423259,51.55733411743728,105.3,Becontree
8,E00175111,8,0.07488748095803155,51.530764890804456,30.6,Gascoigne
9,E00000467,2,0.10745976598809928,51.52953156256731,87.0,Thames
10,E00000464,33,0.1384657632351325,51.525602609609194,2.3,Thames
11,E00000250,3,0.08133168445790978,51.53475199408433,327.2,Gascoigne
12,E00000252,1,0.08949174243221467,51.53360654183757,116.3,Gascoigne
13,E00000396,6,0.13539875192594417,51.55414867055132,100.0,Parsloes
14,E00000395,1,0.12977449215137918,51.55298125688096,89.1,Parsloes
15,E00000449,3,0.15095007611564548,51.53591976128734,124.2,River
16,E00000159,1,0.13969525849587458,51.58450281837628,56.9,Chadwell Heath
17,E00000424,8,0.15291697856079858,51.53547686830502,82.6,River
18,E00000478,3,0.09315962069464884,51.52541175552667,25.1,Thames
19,E00000568,26,0.13288371059324638,51.57070438379274,92.0,Whalebone
20,E00000558,4,0.14709090641955835,51.561877900824484,42.7,Whalebone
21,E00175117,1,0.11041100279771801,51.520233756392145,30.8,Thames
22,E00000329,9,0.15398312833998606,51.56008224376334,295.6,Heath
23,E00000039,1,0.06988956214999635,51.54297851653859,178.1,Abbey
24,E00000038,1,0.0828182917359562,51.542690148827745,172.8,Abbey
25,E00000393,1,0.1387126377429064,51.55427897472238,102.2,Parsloes
26,E00000280,1,0.1389058931367175,51.54048281448242,81.6,Goresbrook
27,E00000209,1,0.1170466767499785,51.53736029175475,113.0,Eastbury
28,E00000352,18,0.1002503332649022,51.53949437527519,66.3,Longbridge
29,E00000355,3,0.10319524841964386,51.54884733863985,94.4,Longbridge
30,E00000169,3,0.1612446441988639,51.55534068417889,68.9,Eastbrook
31,E00000500,1,0.1382034755603302,51.55867697159776,51.1,Valence
32,E00000501,1,0.14644863612947479,51.55824221015113,91.0,Valence
33,E00000489,2,0.12545719638409997,51.561252749496795,108.3,Valence
34,E00000152,1,0.13983737406476943,51.57339450102451,66.6,Chadwell Heath
35,E00000334,6,0.09866658173848766,51.54422893214459,105.3,Longbridge
36,E00000336,1,0.10220903360161608,51.543303274994244,66.7,Longbridge
37,E00000337,11,0.0941173848292046,51.544573160165385,62.6,Longbridge
38,E00000382,1,0.11748129691473669,51.54401627646108,121.0,Mayesbrook
39,E00000037,1,0.08277546769499272,51.541924994141056,195.3,Abbey
40,E00000211,9,0.10315699346897349,51.53789445175242,113.6,Eastbury
41,E00000212,2,0.10323867432995214,51.5367511328197,153.1,Eastbury
42,E00000295,3,0.1366956743516712,51.535922874316114,52.3,Goresbrook
43,E00175122,55,0.07982957525700328,51.529734907289715,45.7,Gascoigne
44,E00175123,3,0.09641000439381132,51.526227448433595,31.1,Thames
45,E00000557,2,0.14929079897073405,51.5631967595492,110.2,Whalebone
46,E00000554,29,0.14230327167267665,51.56263468548783,117.3,Whalebone
47,E00000087,1,0.14737056813791222,51.544941053800564,106.9,Alibon
48,E00000300,13,0.14889829481187028,51.55932006450198,41.4,Heath
49,E00000385,3,0.11397007738262,51.54235864787804,112.8,Mayesbrook
50,E00000305,22,0.15393890583071784,51.56355519470131,18.6,Heath
51,E00000147,10,0.13690250378322427,51.57926424244968,76.6,Chadwell Heath
52,E00000116,2,0.12182696717886166,51.55389470228512,99.1,Becontree
53,E00000197,150,0.17859331027543002,51.552088177879995,2.3,Eastbrook
54,E00000519,2,0.17447649962059925,51.539788127413864,35.9,Village
55,E00000553,15,0.14680120436800556,51.5641029927567,88.7,Whalebone
56,E00000224,3,0.11419056017589162,51.53487010254592,111.1,Eastbury
57,E00000411,1,0.1273965476824562,51.547865006559675,95.0,Parsloes
58,E00000279,3,0.14181992609646002,51.53170163227569,79.1,Goresbrook
59,E00000278,9,0.1460843958381198,51.532306468648,54.6,Goresbrook
60,E00000409,8,0.13603720243716233,51.54585333238901,20.0,Parsloes
61,E00000450,11,0.1567827312589167,51.534406221112484,41.3,River
62,E00000506,1,0.14003870687384298,51.55690756255284,79.0,Valence
63,E00000502,9,0.13374378759392605,51.558584103611025,40.2,Valence
64,E00000232,36,0.10131090290186943,51.53324389954176,31.9,Eastbury
65,E00000434,26,0.15417651773381258,51.52065943610072,2.1,River
66,E00000520,31,0.15352754678830363,51.54117955711373,127.8,Village
67,E00000153,1,0.13375653827569348,51.574177961010825,43.0,Chadwell Heath
68,E00000045,4,0.07211549098077202,51.54235043208885,145.8,Abbey
69,E00000181,7,0.18176793090960258,51.562563602822735,77.0,Eastbrook
70,E00000100,1,0.15483085725720067,51.54961950198747,48.9,Alibon
71,E00000246,1,0.08575846222477577,51.53495210648226,126.7,Gascoigne
72,E00000180,15,0.170713102363818,51.54611499283106,10.3,Eastbrook
73,E00000486,11,0.1343567729689086,51.56475870791496,19.9,Valence
74,E00000407,1,0.136026952369485,51.548476820248425,90.4,Parsloes
75,E00000565,11,0.14531637651350082,51.57046025475843,42.6,Whalebone
76,E00000566,16,0.14190885468500702,51.57231051732095,116.8,Whalebone
77,E00000484,15,0.12878701876847465,51.5626868775117,85.1,Valence
78,E00000560,3,0.1455255640929671,51.57374437684375,85.6,Whalebone
79,E00000051,33,0.08429921237853837,51.53986682384764,208.2,Abbey
80,E00000061,2,0.0744118228058437,51.5380442996342,84.2,Abbey
81,E00000060,3,0.09078070678587057,51.538427058389,91.3,Abbey
82,E00000340,76,0.09009108108755665,51.54593936803037,18.3,Longbridge
83,E00000343,2,0.09950660645695145,51.54188934044395,98.7,Longbridge
84,E00000567,14,0.1424353758458616,51.569367882291616,37.7,Whalebone
85,E00000564,14,0.1477089042987424,51.57147186599285,39.2,Whalebone
86,E00000462,6,0.10329374863513668,51.53113605175157,27.2,Thames
87,E00000485,27,0.12717442648034302,51.56317766266415,82.1,Valence
88,E00000505,8,0.13046985730109353,51.55709481666752,80.6,Valence
89,E00000504,5,0.12879008659291258,51.55827242927008,70.7,Valence
90,E00000326,3,0.156947034253071,51.551649350024434,76.0,Heath
91,E00000471,2,0.10693874085627922,51.52812957246169,80.3,Thames
92,E00000160,1,0.13751845300626428,51.58655829926666,39.6,Chadwell Heath
93,E00000095,11,0.1523978410039232,51.54268940252834,94.4,Alibon
94,E00000093,13,0.14855523131636914,51.54284927364741,73.2,Alibon
95,E00000239,2,0.08272786985629199,51.53110573578298,339.5,Gascoigne
96,E00000136,1,0.13764196685798688,51.57506678783932,88.7,Chadwell Heath
97,E00000143,1,0.13388381543928132,51.58108901735018,68.1,Chadwell Heath
98,E00000546,26,0.13971327394945718,51.56508950340639,12.8,Whalebone
99,E00000545,1,0.14809888009709052,51.56770230443966,115.0,Whalebone
100,E00000521,3,0.15151069462589767,51.54083179011157,129.3,Village
101,E00000522,1,0.1643791845562804,51.54018149038141,230.1,Village
102,E00000120,1,0.12061944299095641,51.554833349644284,103.2,Becontree
103,E00000123,2,0.12430414422414106,51.55308888183195,107.1,Becontree
104,E00000122,9,0.11856297954534188,51.553349251345026,93.8,Becontree
105,E00000529,1,0.15910543003677952,51.539060355086114,79.4,Village
106,E00000121,5,0.11549212572446049,51.55201967925804,100.3,Becontree
107,E00000526,9,0.1609810663193077,51.53975517131905,53.3,Village
108,E00000115,14,0.1213160455890746,51.55693617839139,66.4,Becontree
109,E00000192,1,0.18226329793269685,51.56006516491945,75.3,Eastbrook
110,E00000257,1,0.0874734577398959,51.53345670131758,113.0,Gascoigne
111,E00000442,2,0.14916508533943337,51.53953070966549,129.9,River
112,E00000266,3,0.14323749962354412,51.53476430400933,65.3,Goresbrook
113,E00000264,1,0.08219999611469235,51.53183446397569,195.5,Gascoigne
114,E00000445,5,0.15026387343789271,51.53822187828715,96.0,River
115,E00000158,1,0.1336666499056469,51.5893626836423,16.6,Chadwell Heath
116,E00000228,1,0.09242772077886571,51.53608815271564,113.2,Eastbury
117,E00000320,1,0.1506429255819119,51.55339843763366,99.0,Heath
118,E00000360,6,0.12157437925259185,51.54081240709119,107.2,Mayesbrook
119,E00000163,1,0.13403395346057825,51.585392289152914,53.0,Chadwell Heath
120,E00000406,12,0.14195485484368706,51.548162401406366,95.1,Parsloes
121,E00000487,1,0.13072057983585658,51.56271533369042,114.1,Valence
122,E00000358,2,0.09799014590336504,51.54727558886647,91.0,Longbridge
123,E00000387,8,0.12651601436965554,51.540560399348855,73.7,Mayesbrook
124,E00000091,46,0.15621858803925862,51.54356384745867,117.4,Alibon
125,E00000062,165,0.07766881273672624,51.5367296377455,21.6,Abbey
126,E00000570,11,0.1374562255778574,51.57066102152418,86.9,Whalebone
127,E00000573,2,0.13911386139784826,51.570068676894984,122.9,Whalebone
128,E00000408,1,0.1313641884389422,51.547056818810624,33.4,Parsloes
129,E00000397,3,0.13265885033721955,51.55118607192336,77.9,Parsloes
130,E00000316,1,0.14571245177813266,51.553292962766406,75.6,Heath
131,E00000276,26,0.1369799224883638,51.53260510384442,52.9,Goresbrook
132,E00000275,1,0.1470511789405064,51.53413808470392,104.7,Goresbrook
133,E00000173,28,0.16219766487532092,51.55093863724806,23.0,Eastbrook
134,E00000175,40,0.16177223256417164,51.54875909478459,36.8,Eastbrook
135,E00000511,6,0.14911602192920007,51.54094314013925,134.8,Village
136,E00000073,131,0.1488887745123888,51.55047398128209,103.7,Alibon
137,E00000172,4,0.16188995292876382,51.55352120789414,94.4,Eastbrook
138,E00000549,15,0.13465685944995814,51.56768117409936,23.2,Whalebone
139,E00000154,32,0.13234847216966603,51.57271907729498,27.1,Chadwell Heath
140,E00000237,1,0.09660387850144256,51.53186958311719,74.2,Gascoigne
141,E00165805,71,0.12163570762778741,51.56249290727534,82.2,Becontree
142,E00000142,5,0.13775065748269885,51.58139608049962,47.9,Chadwell Heath
143,E00000261,1,0.09271167543012124,51.53163184472527,112.0,Gascoigne
144,E00000260,11,0.08498636725139613,51.53294296305466,131.8,Gascoigne
145,E00000183,3,0.17584664084104276,51.564076716989355,50.2,Eastbrook
146,E00000102,2,0.12145004303522355,51.55171939237129,93.1,Becontree
147,E00000107,3,0.12318228717304094,51.561050133834556,104.8,Becontree
148,E00000283,14,0.1370436598607856,51.538759206496906,111.5,Goresbrook
149,E00000547,2,0.15119416060846066,51.56674413178743,64.6,Whalebone
150,E00000065,1,0.07653123810602283,51.54351100099332,126.5,Abbey
151,E00000053,12,0.08673066116269892,51.5385605942576,147.8,Abbey
152,E00000052,2,0.07351360419732476,51.539938332965534,113.6,Abbey
153,E00000055,7,0.08875326497258662,51.539537411184185,134.6,Abbey
154,E00000491,1,0.12840120287049686,51.560012093305886,107.1,Valence
155,E00000188,10,0.17204589459352537,51.56200703688095,62.3,Eastbrook
156,E00000109,9,0.1193927835671293,51.55979210173406,96.2,Becontree
157,E00000225,1,0.09498404670136337,51.53717540200651,92.5,Eastbury
158,E00000064,2,0.08028487626483038,51.54396211575047,118.2,Abbey
159,E00000068,2,0.07914579963609408,51.54231592353557,218.2,Abbey
160,E00000227,3,0.10123854117301678,51.5352061436049,47.7,Eastbury
161,E00000226,3,0.10788123046895431,51.53433295403878,20.0,Eastbury
162,E00000331,1,0.10824615811423396,51.546523442310786,84.9,Longbridge
163,E00000332,2,0.09985042957733911,51.5469119963909,109.2,Longbridge
164,E00000361,5,0.11951358380041263,51.54039303620177,103.4,Mayesbrook
165,E00000054,21,0.08376388180933826,51.53902213361135,112.4,Abbey
166,E00000059,4,0.0890732281412443,51.5378399517206,69.3,Abbey
167,E00000401,2,0.13338379581823567,51.549428499208936,65.9,Parsloes
168,E00000368,7,0.11147714672829312,51.547816001060255,17.9,Mayesbrook
169,E00000258,124,0.08277218901620717,51.53352910340813,272.7,Gascoigne
170,E00000308,1,0.16173018282610216,51.55799198865238,13.1,Heath
171,E00000080,4,0.15820377189876758,51.54540119681107,47.5,Alibon
172,E00175109,33,0.07257924044474524,51.53466310113869,24.9,Gascoigne
173,E00000156,17,0.14438747049975584,51.592038771931314,3.2,Chadwell Heath
174,E00000528,1,0.1556187576299645,51.53895155019404,128.6,Village
175,E00000379,27,0.129125442030824,51.54362007392702,12.1,Mayesbrook
176,E00000378,19,0.11189855138886033,51.54231129858532,31.9,Mayesbrook
177,E00000127,18,0.11286147161273774,51.550620631111215,54.0,Becontree
178,E00000195,54,0.17326352180993387,51.558247588960946,12.3,Eastbrook
179,E00000117,12,0.11882310508703994,51.5553396604706,84.4,Becontree
180,E00000196,1,0.17998610420642103,51.55878073585495,101.6,Eastbrook
181,E00000514,2,0.17688768922663303,51.54127934165184,55.3,Village
182,E00000516,1,0.15898165662171898,51.541409193314976,130.6,Village
183,E00000223,1,0.09460668083339695,51.53553193049388,119.6,Eastbury
184,E00000427,1,0.15556140958886547,51.53253539471921,119.1,River
185,E00000551,12,0.1446469595730701,51.56696410350971,43.6,Whalebone
186,E00000220,2,0.08851075212518766,51.536769521512,112.4,Eastbury
187,E00000509,7,0.12831738638582693,51.55661786500706,99.0,Valence
188,E00000344,1,0.08953877784258986,51.54174773765014,73.5,Longbridge
189,E00000151,85,0.14501143573102096,51.58127126446117,6.0,Chadwell Heath
190,E00000452,40,0.11312915014825552,51.522760490059945,18.4,Thames
191,E00175105,3,0.07990005962076344,51.536440532770506,1362.5,Abbey
192,E00175106,32,0.07923779033831665,51.54016569935658,51.6,Abbey
193,E00000472,4,0.10411760834584932,51.52789272108619,32.6,Thames
194,E00000475,3,0.11065511630995371,51.52754238471709,133.2,Thames
195,E00000420,4,0.1500497989584521,51.5326538242364,63.6,River
196,E00000104,1,0.11909349514452079,51.557310378188845,70.9,Becontree
197,E00000298,2,0.14855816467553132,51.55607126623192,93.8,Heath
198,E00000219,1,0.1184047165920977,51.535576612893536,108.5,Eastbury
199,E00175118,9,0.10909951399943846,51.541155428972345,9.5,Mayesbrook
200,E00175116,9,0.11662678754482382,51.51976455390133,1.8,Thames
201,E00000097,2,0.14345825874226786,51.542395032703396,68.9,Alibon
202,E00000096,38,0.14568021593412753,51.542293874518435,73.4,Alibon
203,E00000089,2,0.1555195468064216,51.54616414166774,72.4,Alibon
204,E00000390,3,0.13412655746818739,51.55405256591692,101.8,Parsloes
205,E00000391,1,0.13274726188963676,51.554032312061175,104.0,Parsloes
206,E00000455,1,0.12147959880375182,51.52473928764214,28.0,Thames
207,E00000456,5,0.10751080279198781,51.52597983343471,39.9,Thames
208,E00000277,1,0.14005142544729632,51.532476266473495,119.5,Goresbrook
209,E00000527,2,0.16952668644206953,51.54030898815965,48.9,Village
210,E00000524,1,0.1635190842521752,51.53889583718441,97.1,Village
211,E00000415,2,0.1400891732962644,51.55520915860784,99.7,Parsloes
212,E00000394,3,0.1263570921727177,51.55226316504849,66.1,Parsloes
213,E00000498,3,0.141927076004529,51.55957848958337,90.6,Valence
214,E00000499,1,0.13267090401214032,51.560279976412644,90.2,Valence
215,E00000513,5,0.17325456497555647,51.54274592300872,48.4,Village
216,E00000512,4,0.15694948969964015,51.54040312681854,75.4,Village
217,E00000327,20,0.16169330690454234,51.56102561807183,9.8,Heath
218,E00000323,2,0.14353612631876608,51.55158407525055,75.6,Heath
219,E00000119,6,0.11673671552967081,51.55430475421142,89.0,Becontree
220,E00000199,1,0.11146794608446513,51.53348465193705,82.5,Eastbury
221,E00000431,10,0.14994995360004437,51.528754162759036,16.4,River
222,E00000435,1,0.15828647765140616,51.53043183487751,121.9,River
223,E00000436,5,0.16176065915245635,51.52929066718487,144.8,River
224,E00000243,2,0.08277045042922068,51.52926637447802,77.1,Gascoigne
225,E00000242,1,0.08020523866380512,51.53131606620258,108.8,Gascoigne
226,E00000244,10,0.0886331647941457,51.53067335926399,35.5,Gascoigne
227,E00000129,17,0.11709190071931838,51.55072237159209,103.4,Becontree
228,E00000458,162,0.11961731515437579,51.53249275457408,8.0,Thames
229,E00000072,5,0.14631133687538178,51.55038711172827,108.2,Alibon
230,E00000177,7,0.16474984363991332,51.54676128766326,48.5,Eastbrook
231,E00000403,1,0.13769612807555087,51.549312719048764,103.8,Parsloes
232,E00000482,8,0.13090456561542047,51.56493596987536,108.4,Valence
233,E00000365,20,0.12878978031815394,51.55102168028523,93.9,Mayesbrook
234,E00000364,1,0.12675807820143065,51.5497332852409,68.5,Mayesbrook
235,E00175107,53,0.10028217400672354,51.52200377749712,5.4,Thames
236,E00000341,12,0.10502934791210367,51.544545385281694,43.3,Longbridge
237,E00000138,4,0.1378717970290332,51.58398967029707,51.7,Chadwell Heath
238,E00000101,2,0.11883984537902657,51.55217085189267,95.2,Becontree
239,E00175103,20,0.08127271302952821,51.53659924095141,118.8,Abbey
240,E00000530,1,0.16544676077322729,51.53856447291734,80.7,Village
241,E00000532,6,0.16070272827292106,51.53575866202544,14.3,Village
242,E00000236,1,0.08732827511223314,51.53212857426107,90.3,Gascoigne
243,E00000126,56,0.10875880308610698,51.550817391259585,31.6,Becontree
244,E00000348,5,0.09672270190086743,51.539055882557776,85.8,Longbridge
245,E00000092,2,0.13844597826274738,51.543324198348515,16.6,Alibon
246,E00000287,1,0.12930013783117147,51.53923078253451,69.0,Goresbrook
247,E00000081,1,0.1481353644360898,51.5481962098309,99.7,Alibon
248,E00000131,2,0.11503925155037097,51.54933444952219,86.2,Becontree
249,E00000056,40,0.06922589732260846,51.53979988221512,24.3,Abbey
250,E00000067,1,0.07246587447476387,51.54324306966036,122.4,Abbey
251,E00000439,1,0.14251407418247922,51.54026337577646,60.0,River
252,E00000041,21,0.0847795624724972,51.54126478336216,87.5,Abbey
253,E00000040,4,0.07530241748500527,51.540738943253245,30.0,Abbey
254,E00001333,1,-0.17869438106827398,51.64777942673782,70.6,Oakleigh
255,E00001332,47,-0.17523179320619028,51.64899645974761,106.3,Oakleigh
256,E00000654,6,-0.2568828379385683,51.604237627881616,66.7,Burnt Oak
257,E00000656,1,-0.2537730533428614,51.603246451283454,125.6,Burnt Oak
258,E00001488,5,-0.18767211004005271,51.608417230808875,52.8,West Finchley
259,E00001272,1,-0.2142993904163638,51.61022655130467,30.5,Mill Hill
260,E00001459,3,-0.18759082815745132,51.60218063454214,120.2,West Finchley
261,E00001458,212,-0.19325031549895766,51.60256591688188,74.8,West Finchley
262,E00000828,16,-0.16196407399168936,51.64999946395201,41.3,East Barnet
263,E00000781,2,-0.15550044297999074,51.61170875187472,80.6,Coppetts
264,E00000630,1,-0.254099103022587,51.59803742604617,37.6,Burnt Oak
265,E00001563,8,-0.18014788750331082,51.60707638918406,102.5,Woodhouse
266,E00001562,13,-0.17622676030053655,51.605816246083016,71.7,Woodhouse
267,E00001567,2,-0.17666829452932525,51.603949309348955,74.4,Woodhouse
268,E00001561,1,-0.18225977542349206,51.60793305657318,123.4,Woodhouse
269,E00000854,11,-0.15413368487118653,51.64311332652708,53.1,East Barnet
270,E00000857,1,-0.14753854964566931,51.639943415850205,12.8,East Barnet
271,E00000856,2,-0.15362388771608712,51.639693479714865,19.6,East Barnet
272,E00001512,2,-0.22958825143898348,51.57730979350534,96.2,West Hendon
273,E00001514,7,-0.24351457850123195,51.5779227800493,78.2,West Hendon
274,E00001513,13,-0.24150799530834716,51.57653389397135,42.6,West Hendon
275,E00000898,9,-0.1638375836581712,51.59289975513491,146.4,East Finchley
276,E00000899,16,-0.17468455881336598,51.593156675052455,131.1,East Finchley
277,E00000818,1,-0.15020470833449842,51.61468726829289,110.0,Coppetts
278,E00001555,9,-0.16176545744559928,51.60749927557187,26.4,Woodhouse
279,E00001556,3,-0.17309653103248432,51.60998303170167,64.4,Woodhouse
280,E00001573,2,-0.17504978119458642,51.62128171420683,69.0,Woodhouse
281,E00001579,11,-0.17799770273286175,51.61776394793831,100.0,Woodhouse
282,E00001161,29,-0.22500047658034744,51.58970412681656,182.5,Hendon
283,E00000664,8,-0.26963952219193515,51.60325934969875,99.6,Burnt Oak
284,E00000667,28,-0.2609802765812821,51.60147188784106,81.7,Burnt Oak
285,E00000666,62,-0.2657429285901386,51.60163742950022,84.3,Burnt Oak
286,E00000661,6,-0.2560302589443906,51.60122092948984,84.7,Burnt Oak
287,E00001583,2,-0.16523769623750315,51.61662651764403,89.8,Woodhouse
288,E00001505,3,-0.2150105106369356,51.579869243691384,53.4,West Hendon
289,E00001503,1,-0.24950460503947616,51.57735982298174,8.2,West Hendon
290,E00000919,2,-0.1615629889674931,51.588652884306896,114.5,East Finchley
291,E00000761,1,-0.24999338882364047,51.59598977800163,130.0,Colindale
292,E00000763,6,-0.2576522207016742,51.59441999570056,60.6,Colindale
293,E00000760,12,-0.2531801269708424,51.59538171492054,20.2,Colindale
294,E00000762,23,-0.24025451509345566,51.591813970856045,7.6,Colindale
295,E00000767,11,-0.2541535090287778,51.5903491946032,102.0,Colindale
296,E00000764,27,-0.2476521635395477,51.592843384296586,41.0,Colindale
297,E00000768,37,-0.25092185261422095,51.5917820046845,87.9,Colindale
298,E00001279,1,-0.21150534959581338,51.61196687667525,77.1,Mill Hill
299,E00001278,1,-0.22284918236001758,51.61002694881097,28.7,Mill Hill
300,E00000872,3,-0.16186386258213137,51.60352535234334,12.4,East Finchley
301,E00000874,1,-0.16990332247836124,51.5901421064341,90.4,East Finchley
302,E00000877,13,-0.16021137826582557,51.58647369639187,41.0,East Finchley
303,E00000870,31,-0.17652629747365808,51.59422572512572,75.9,East Finchley
304,E00000871,2,-0.17314185879530428,51.59194910294191,60.6,East Finchley
305,E00001144,1,-0.25691739041579437,51.61579356064846,69.6,Hale
306,E00001145,46,-0.26604728306246944,51.61672180498495,82.1,Hale
307,E00001369,3,-0.18478282217203332,51.63326210348513,31.8,Totteridge
308,E00001368,16,-0.21870880556052094,51.63271564642043,1.0,Totteridge
309,E00001361,16,-0.1807294366913636,51.61814208739861,88.3,Totteridge
310,E00000619,5,-0.14103103353572763,51.633876276197526,66.6,Brunswick Park
311,E00001046,1,-0.17543920008620167,51.58231982661792,30.9,Garden Suburb
312,E00001044,4,-0.1905839274284671,51.582541566193235,22.7,Garden Suburb
313,E00001467,1,-0.18276691387513733,51.61553206877903,95.1,West Finchley
314,E00001015,19,-0.17750842973412984,51.57593973736474,9.3,Garden Suburb
315,E00001014,12,-0.18386630515051516,51.57181504990941,15.6,Garden Suburb
316,E00001096,1,-0.20872855445909855,51.58456673267747,103.5,Golders Green
317,E00001228,34,-0.2040319732669649,51.65595988623722,52.3,High Barnet
318,E00001223,52,-0.19941271064823515,51.65650566889313,46.4,High Barnet
319,E00001220,16,-0.19476536991975216,51.65419189236525,15.1,High Barnet
320,E00001199,3,-0.2197831879935342,51.589429366295604,100.0,Hendon
321,E00001384,1,-0.1778213984046355,51.62605724510134,50.4,Totteridge
322,E00001305,1,-0.16993883874525811,51.63556820316527,34.1,Oakleigh
323,E00001383,14,-0.18263982115432686,51.623995334338865,37.2,Totteridge
324,E00001241,1,-0.1868129059795837,51.651837143256785,55.3,High Barnet
325,E00001243,11,-0.18361028734813592,51.65232167671677,74.9,High Barnet
326,E00001240,13,-0.18133555046354036,51.65299409244833,88.2,High Barnet
327,E00001247,2,-0.18872219141733593,51.648968087729266,47.1,High Barnet
328,E00000980,9,-0.20061041509705718,51.59055928712677,77.7,Finchley Church End
329,E00000900,10,-0.17829754388944954,51.59302061178656,115.7,East Finchley
330,E00000981,13,-0.20528863974890227,51.59041187338114,35.4,Finchley Church End
331,E00000982,4,-0.2042781418824281,51.592414697888486,28.6,Finchley Church End
332,E00001312,16,-0.17135543218763374,51.6330113284778,29.5,Oakleigh
333,E00001394,1,-0.19473205588798487,51.61992850819579,33.4,Totteridge
334,E00001392,320,-0.1812737500531341,51.62262680500084,41.9,Totteridge
335,E00000596,7,-0.1347103646142083,51.625010085212,58.4,Brunswick Park
336,E00000881,6,-0.17123968314261873,51.59727521254457,79.6,East Finchley
337,E00000803,1,-0.14508654445814487,51.601406865296404,109.6,Coppetts
338,E00000880,2,-0.1773897914707551,51.597935381245776,83.4,East Finchley
339,E00001470,2,-0.18709921960379103,51.61529407466659,103.8,West Finchley
340,E00001291,25,-0.20962488868077625,51.60512264861615,72.3,Mill Hill
341,E00001212,10,-0.18130569939209643,51.651156327272176,83.4,High Barnet
342,E00001211,45,-0.20181371757525107,51.65429695090268,63.7,High Barnet
343,E00000931,2,-0.27331796696586935,51.62377438667278,76.1,Edgware
344,E00000933,4,-0.28884193760836757,51.62204896187302,47.8,Edgware
345,E00001114,1,-0.24895706427025,51.61021968454587,21.3,Hale
346,E00001195,1,-0.21763908632706913,51.59108139980446,49.4,Hendon
347,E00001117,38,-0.24468583314845047,51.63276588920542,2.6,Hale
348,E00001197,4,-0.22899886920642964,51.59441446009809,27.4,Hendon
349,E00001194,2,-0.22666405038345744,51.59312734280184,73.3,Hendon
350,E00001234,6,-0.21171118677201958,51.65345160071625,31.9,High Barnet
351,E00001235,39,-0.19822739989222782,51.65318706562665,55.3,High Barnet
352,E00001061,2,-0.21547452652669097,51.57251102720514,75.8,Golders Green
353,E00001060,33,-0.192143120966774,51.57188974699171,32.3,Garden Suburb
354,E00001129,2,-0.2633342999728759,51.62408361735141,44.8,Hale
355,E00000681,2,-0.21124445994971647,51.55802771492336,159.3,Childs Hill
356,E00000600,5,-0.14238216736093814,51.62262984963153,16.1,Brunswick Park
357,E00000682,1,-0.20689305520865856,51.55833048000588,49.5,Childs Hill
358,E00000603,9,-0.14827282770681185,51.62269389892446,64.6,Brunswick Park
359,E00000680,39,-0.2090921123721674,51.55941388555431,116.8,Childs Hill
360,E00001469,4,-0.18017570363004795,51.614718617142984,108.2,West Finchley
361,E00001468,39,-0.17764825685971822,51.61496061354711,115.4,West Finchley
362,E00001053,31,-0.18910663275491726,51.57750822098776,27.9,Garden Suburb
363,E00001051,3,-0.1873157454602775,51.5806846172933,40.2,Garden Suburb
364,E00001402,2,-0.20797173169241168,51.64693805413754,54.7,Underhill
365,E00001405,2,-0.2026078527006813,51.64669314910245,46.6,Underhill
366,E00001486,2,-0.19176746030345543,51.60683278239362,94.0,West Finchley
367,E00001407,1,-0.2015754284338695,51.64433230197752,72.4,Underhill
368,E00001487,1,-0.1971013119178459,51.607526848375066,68.5,West Finchley
369,E00001406,1,-0.21668166452501894,51.64502330770698,54.2,Underhill
370,E00001482,2,-0.1825595026234294,51.60989494391153,79.2,West Finchley
371,E00000588,2,-0.14227240305555108,51.63045935919775,48.2,Brunswick Park
372,E00001288,29,-0.2301644587140699,51.60376354989729,10.6,Mill Hill
373,E00001209,77,-0.2033891955249216,51.66099384474116,13.2,High Barnet
374,E00001208,11,-0.22831514308331488,51.64919899170067,15.3,High Barnet
375,E00001187,20,-0.23073414868819012,51.59221758423453,48.3,Hendon
376,E00001106,3,-0.2071496952054891,51.57925317858797,157.6,Golders Green
377,E00001547,6,-0.17209158896948742,51.61327889626392,70.3,Woodhouse
378,E00001544,76,-0.17447095019921602,51.616804379500415,121.2,Woodhouse
379,E00001546,250,-0.16193881233798588,51.61287784658384,81.9,Woodhouse
380,E00001545,2,-0.1665339474342056,51.61294245569293,42.0,Woodhouse
381,E00000598,1,-0.1397761610350903,51.6255994392498,74.2,Brunswick Park
382,E00001379,20,-0.1725174906103805,51.628212350957185,70.9,Totteridge
383,E00001371,2,-0.17895606369060876,51.6352760558504,14.8,Totteridge
384,E00001370,25,-0.20208327718394456,51.633446323875866,6.6,Totteridge
385,E00000658,424,-0.2679171617686249,51.60314760428694,102.9,Burnt Oak
